url,title,tags
https://www.odesk.com/o/jobs/job/_~01a5d980fc0a931ace/,HTML 5 & PARALLAX WEBSITE EXPERT for Info Product  Site (BONUSES GIVEN),skype
https://www.odesk.com/o/jobs/job/_~01906378291e5a93a4/,PHP conversion tracking script development,html;php
https://www.odesk.com/o/jobs/job/_~010f2fa36996ce8a8e/,Web based End to end solution for our new venture in USA.,ajax;html;mysql;php;sugar-crm;twitter-bootstrap
https://www.odesk.com/o/jobs/job/_~01fb284a6c43761d5c/,Sales Rep./Account Rep./Customer Service,crm;sales
https://www.odesk.com/o/jobs/job/_~01ff54349d8e5a7dfa/,Quick Job: Zoho Intergation Consulting,zoho-crm
https://www.odesk.com/o/jobs/job/_~01f7b20052b22889e9/,Searching For Marketing Expert Who Can Bootstrap A Startup,marketing-strategy
https://www.odesk.com/o/jobs/job/_~01fad57a9f2d5725a8/,Sales Support Agent,crm;customer-service;database-adminstration;sales;technical-analysis
https://www.odesk.com/o/jobs/job/_~013a2a34f4fc2bac59/,Clean; modern; architectural styled website for a California Real Estate Broker,
https://www.odesk.com/o/jobs/job/_~01d518e35861713200/,Telemarketing,cold-calling;outbound-sales;telephone-skills
https://www.odesk.com/o/jobs/job/_~013101eae261cdd4d2/,Appointment Setter/Leads Furnished/Outbound Calls needed,
https://www.odesk.com/o/jobs/job/_~01f7493abcd4abce16/,Online Sales Executive,outbound-sales;sales
https://www.odesk.com/o/jobs/job/_~0135194bf517c2db3b/,Joomla CMS 2.5.x/3.3.x Single sign-on plugin.,joomla;php;xml
https://www.odesk.com/o/jobs/job/_~01c0acfbb0c19d9ec6/,Personal Assistant for Startup Company,customer-support;internet-research
https://www.odesk.com/o/jobs/job/_~0112afeb2e1b51e9e1/,You can earn $112.50 Every Week by Finding 500 Leads!,internet-research;lead-generation
https://www.odesk.com/o/jobs/job/_~01ed96974f80d7266a/,Phone Screener; Email Handler & Virtual Assistant For US Based Real Estate Investor,automated-call-distribution;call-handling;crm;customer-service;customer-support;data-entry;email-handling;good-data;sales
https://www.odesk.com/o/jobs/job/_~01af60ed37aabfaf38/,Shopify and Capsule Integration,
https://www.odesk.com/o/jobs/job/_~01f04ab2360048a642/,Limelight CRM API Form Intergration,ajax;css;css3;html;html5;javascript;jquery;php
https://www.odesk.com/o/jobs/job/_~0192f01e1631a725c1/,Online Based Customer Relationship Management System,crm;database-design;database-modeling;database-programming;google-docs;microsoft-excel
https://www.odesk.com/o/jobs/job/_~01c9b247516d11a1c5/,Salesforce.com Apex Trigger,salesforce-apex;salesforce-app-development
https://www.odesk.com/o/jobs/job/_~01e8d105973c2a0d25/,CRM SALES MANAGEMENT,
https://www.odesk.com/o/jobs/job/_~01dcec31fd953b7553/,Type up data into zoho crm,
https://www.odesk.com/o/jobs/job/_~01effd6cda2b31d4ae/,Telesales,telemarketing
https://www.odesk.com/o/jobs/job/_~01d96b6d852a9664a0/,API Integration - Mindbody Online + Infusionsoft,
https://www.odesk.com/o/jobs/job/_~01f71c5af3a09a9177/,Project Support,microsoft-dynamics-crm;microsoft-powerpoint;microsoft-word;project-management;virtual-assistant
https://www.odesk.com/o/jobs/job/_~01033ec4e22496e077/,XML to CSV file conversion,database-design;xml
https://www.odesk.com/o/jobs/job/_~018bcd752716cd02d5/,Real Estate Investor Virtual Assistant,crm;data-scraping;lead-generation
https://www.odesk.com/o/jobs/job/_~01ea5dfc090db1a1b9/,Outreach Telemarketing Advisor- USA based only,call-handling;crm;google-docs;microsoft-excel;microsoft-word;sales;skype;telemarketing;telephone-skills
https://www.odesk.com/o/jobs/job/_~01e2068296217e36cd/,MemberZone - Member Management Solution Dealers/Resellers Wanted,business-intelligence;business-process-reengineering;crm;database-management;event-management;intuit-quickbooks;software-licensing;vendor-management-systems
https://www.odesk.com/o/jobs/job/_~018554d02438887a21/,Telemarketer for Merchant Cash Advance,
https://www.odesk.com/o/jobs/job/_~01b31fe6555f78b8cd/,Simple Joomla & Drupal Sites (2) for Quick turn around,css;drupal;joomla;mysql;php
https://www.odesk.com/o/jobs/job/_~013a0f9c5d776c929a/,Sugar Crm Developer,database-design;process-improvement;sql;sugar-crm
https://www.odesk.com/o/jobs/job/_~01ad8c275323f5c2be/,Sales Rep Wanted for Cold Calling/Lead Qualification over phone.,cold-calling;direct-marketing;outbound-sales;telemarketing
https://www.odesk.com/o/jobs/job/_~01dbf97925fde8a376/,Salesforce Developer,
https://www.odesk.com/o/jobs/job/_~0132737b7d89751ac6/,Joomla and CiviCRM User sync plugin needed asap!,
https://www.odesk.com/o/jobs/job/_~01ca5b58f631a25049/,Expert Coldfusion11 Developer Needed,apache-solr;api-development;coldfusion;crm;html5;video-streaming;web-content-management
https://www.odesk.com/o/jobs/job/_~017b3273d8d69080d0/,Online Booking System for Short term rental apartment company,
https://www.odesk.com/o/jobs/job/_~019ba3893dfd3271ad/,Web Design/Hosting Sales Executive,advertising;b2b-marketing;direct-marketing;email-marketing;internet-marketing;lead-generation;marketing-strategy;outbound-sales;sales;sales-management;web-design;whmcs
https://www.odesk.com/o/jobs/job/_~01d54f31d15ec8ad51/,Create contact page using wuhoo integrating our CRM; and adding captchas,asp.net;c#
https://www.odesk.com/o/jobs/job/_~01886e079afb708ad6/,Professional Email Marketer Required,email-marketing
https://www.odesk.com/o/jobs/job/_~01556fde0c4c1a4329/,Need VA for real estate related tasks and pulling data from various sites,crm;data-entry;data-mining;data-scraping;microsoft-excel
https://www.odesk.com/o/jobs/job/_~01a018efb3e9f5beaa/,CRM integration: Vtiger with Asterisk and voiper (soft phone),crm;voip-software
https://www.odesk.com/o/jobs/job/_~01e1d5a2114a2b7467/,Highrise CRM and/or SugarCRM expert needed,database-adminstration;database-modeling;data-encoding;sugar-crm
https://www.odesk.com/o/jobs/job/_~014c4e74895226b18d/,Affiliate Manager,
https://www.odesk.com/o/jobs/job/_~0160527e857c9ec33d/,API Integration,
https://www.odesk.com/o/jobs/job/_~014d35baa5a3833707/,Create a small lead database of Fishing Tournaments in the US,internet-research
https://www.odesk.com/o/jobs/job/_~012ee6b017c5a35f55/,Civi CRM full suite setup,
https://www.odesk.com/o/jobs/job/_~015065e54f359e871f/,Very Urgent WEBRTC Guru Ruby on Rails ; PHP; Salesforce Asterisk Wanted,amazon-ec2;amazon-web-services;asterisk;cisco-voip;freepbx;freeswitch;heroku;php;ruby-on-rails;salesforce-apex;salesforce-app-development;twilio-api;visualforce;voip-administration;voip-software
https://www.odesk.com/o/jobs/job/_~01d81cf3d9d2deecea/,Elastix configurations and on-going support,api-development;asterisk;elastix;voip-administration;voip-software;zoho-crm
https://www.odesk.com/o/jobs/job/_~01be40c932d3ddaedc/,Wordpress Installation on IXWebHosting,wordpress
https://www.odesk.com/o/jobs/job/_~019e37fd0d54aafa0c/,Searching For Marketing Strategist,
https://www.odesk.com/o/jobs/job/_~0144af5ab8f82bb0eb/,CRM customization,crm;sugar-crm
https://www.odesk.com/o/jobs/job/_~0198d46eae94ad8f5e/,Online Research and Lead Generator - UAE,cold-calling;crm;internet-research;lead-generation;market-research;outbound-sales;sales-promotion
https://www.odesk.com/o/jobs/job/_~01068585c2fcd45688/,Website; Blog; Sales Email and Article  Writer,blog-writing;creative-writing;market-research;web-content-management
https://www.odesk.com/o/jobs/job/_~0195d2a04fc5ac5e0a/,Migrate data from one CRM to another,
https://www.odesk.com/o/jobs/job/_~012c4f9b51d3f89a31/,Senior Frontend Developer (React.js; Bootstrap; HTML5),django-framework;javascript;python
https://www.odesk.com/o/jobs/job/_~01f6bc308ab39af2ee/,Tecnical and internet VA,chat-support;crm;customer-service;data-backup;email-handling;email-marketing;google-docs;project-management;seo-keyword-research;social-media-marketing;wordpress
https://www.odesk.com/o/jobs/job/_~0177290f9245a529e0/,Developer For In House Software for Business Jet Operator,c++
https://www.odesk.com/o/jobs/job/_~014a4443ab09638a7d/,SkyPoint CRM,django-framework;php;python;russian
https://www.odesk.com/o/jobs/job/_~01ef66e49920bd112a/,Expert HTML5/CSS3/Javascript frontend developer wanted,html5;java;javascript;jquery;jsp;twitter-bootstrap
https://www.odesk.com/o/jobs/job/_~014f699fe018bace5e/,Website project with CRM and E-Com,
https://www.odesk.com/o/jobs/job/_~01e0f96ed772fd9a93/,Microsoft Dynamic CRM Telephone integration,
https://www.odesk.com/o/jobs/job/_~01045eca2457318890/,Medical Admin Assistant,crm;data-entry;e-health;medical-billing-coding;medical-records-research;microsoft-excel;microsoft-powerpoint;microsoft-word;telephone-skills
https://www.odesk.com/o/jobs/job/_~015678adb6c01de86f/,Interface with Alcatel OmniPCX and webCRM,
https://www.odesk.com/o/jobs/job/_~0179c58d19626b7778/,Assistant for International Health Entrepreneur,business-coaching;crm;customer-support;event-management;event-planning;keynote;lead-generation;newsletter-writing;online-community-management;sales;sales-management;social-media-marketing;stress-management;transcription;travel-agent;more…
https://www.odesk.com/o/jobs/job/_~019575fd1a751fab52/,Assistant for International Health Entrepreneur,business-coaching;crm;customer-support;event-management;event-planning;keynote;lead-generation;newsletter-writing;online-community-management;sales;sales-management;social-media-marketing;stress-management;transcription;travel-agent;more…
https://www.odesk.com/o/jobs/job/_~01fb8ed3aa28cd0502/,Virtual Assistant / PA / Lead Generation Specialist / Appointment Scheduler  (**No selling required**),
https://www.odesk.com/o/jobs/job/_~01625db559fde3a597/,Microsoft Dynamics CRM 2013 Developer,c#;javascript
https://www.odesk.com/o/jobs/job/_~01d124a598418bb355/,Work RIght Now: Excel .CSV Expert  Convert .text files into excel.,microsoft-excel
https://www.odesk.com/o/jobs/job/_~01ab821b6007e47c51/,Browser extension tool java script With C++ (cpp) Part,chrome-extension;cisco-voip;data-backup;facebook-api;firefox-plugin-development;google-calendar-api;google-calendar-development;installer-development;javascript;microsoft-outlook-development;paypal-integration;qt;reverse-engineering;skype-development;sqlite;more…
https://www.odesk.com/o/jobs/job/_~01dce0f54b81b6f15a/,SugarCRM customization,sugar-crm
https://www.odesk.com/o/jobs/job/_~01f2acab22f026fd23/,Create a data input form for wordpress website,
https://www.odesk.com/o/jobs/job/_~01f3eb11f299a9d527/,Need Vicidial install,
https://www.odesk.com/o/jobs/job/_~0150775acd283c1f15/,Virtual Assistant Needed For Real-estate Investor,
https://www.odesk.com/o/jobs/job/_~013a91e7959f6103a8/,CRM Development,
https://www.odesk.com/o/jobs/job/_~01284d6ebecbe5f9ec/,Word press MU with sugarcrm,
https://www.odesk.com/o/jobs/job/_~014a8e8469d1c0d5b9/,MYOB Set Up Expert Required!,myob-administration
https://www.odesk.com/o/jobs/job/_~01af1d57e4b8491b42/,ODesk similar type website,crm;css;css3;javascript;php;web-design;website-development;website-prototyping;wordpress
https://www.odesk.com/o/jobs/job/_~01c8dbce6bbfbdb3e8/,Building contact list for schools,crm;data-entry;internet-research;lead-generation;sales
https://www.odesk.com/o/jobs/job/_~01eb3d9dd42e830adb/,Virtual Customer Service Agent - Located in US,article-writing;business-writing;copywriting;creative-writing;customer-service;internet-research;marketing-strategy;online-community-management;phone-support;report-writing;transcription;translation-english-spanish;translation-spanish-english;virtual-assistant
https://www.odesk.com/o/jobs/job/_~01e95b21cec8d1d8b1/,Area manager East Asia,chinese;crm;email-handling;japanese;korean;mandarin;market-research;negotiation;sales;social-media-marketing;telemarketing;telephone-skills;thai;travel-agent;vietnamese
https://www.odesk.com/o/jobs/job/_~01e31f177c55760208/,SugarCRM Customisation,sugar-crm
https://www.odesk.com/o/jobs/job/_~01501f1e3697683b15/,Administrative Assistant,salesforce-apex
https://www.odesk.com/o/jobs/job/_~0182cbe504fa7ede95/,Zoho Crm Customization,zoho-crm
https://www.odesk.com/o/jobs/job/_~018f541872a78fc341/,Web Researcher Needed ASAP! GOOD PAYMENT!,google-searching;internet-research;web-scraping
https://www.odesk.com/o/jobs/job/_~01176532ad00dfa038/,Marketing & Communications Assistant,customer-service;data-analysis;internet-research;social-media-marketing
https://www.odesk.com/o/jobs/job/_~0115144ecb36a4c448/,Technical Implementation Consultant,
https://www.odesk.com/o/jobs/job/_~0163f83939d37af667/,Busy real estate investor needs help with administrative tasks.,crm;google-docs;microsoft-excel;microsoft-word;zoho-crm
https://www.odesk.com/o/jobs/job/_~01719696b4f8d117eb/,Outlook Rules Script,microsoft-outlook-development
https://www.odesk.com/o/jobs/job/_~01d69ec6a1436b3aa6/,Conversion Rate Optimization Specialist,html5;php
https://www.odesk.com/o/jobs/job/_~01aff61519884c547f/,Data Manager,
https://www.odesk.com/o/jobs/job/_~01a18c91b8f0056219/,Real Estate Prospector Needed - Hourly Rate + Bonus For Every Deal Closed,sales;telemarketing;telephone-skills
https://www.odesk.com/o/jobs/job/_~01476e71cf6b6e5a38/,Virtual assistant,microsoft-excel;microsoft-outlook-development;microsoft-powerpoint;microsoft-word
https://www.odesk.com/o/jobs/job/_~0124be50b8ff97f271/,VTiger CRM + Twillio + Voip Integration,api-development;php;voip-software
https://www.odesk.com/o/jobs/job/_~01ecfb343b5c098f6c/,Lead Generation/BD/Affilates/Resellers required for BPO Technology Solutions in Philippines,asterisk;bpo-call-center;bpo-it-services;business-scenario-development;call-center-management;lead-generation;voip-administration;voip-software
https://www.odesk.com/o/jobs/job/_~01ebd2d4fa13cc6746/,★★★ AMAZING Programmer - API/JS/HTML/PHP - Eastern Europe Preferred ★★★,html;php
https://www.odesk.com/o/jobs/job/_~0126a28060194b76ba/,Coding up a pixel conversion tracking PHP script,
https://www.odesk.com/o/jobs/job/_~013bd5fea2416b2bdb/,Data Entry,crm;data-entry;microsoft-excel
https://www.odesk.com/o/jobs/job/_~01890171e25ed756f8/,Business Process Consultant; automation,google-docs-api;intuit-quickbooks;sugar-crm
https://www.odesk.com/o/jobs/job/_~01ae9394bec71db220/,Software QA Engineer for CRM,crm;functional-testing;load-testing;manual-testing;regression-testing;technical-documentation;test-automation;test-case-design
https://www.odesk.com/o/jobs/job/_~0152a6ea133af87a88/,Spanish Telemarketing With Skype Connection,spanish;telemarketing
https://www.odesk.com/o/jobs/job/_~018f1809fdf50ff194/,OpenERP / Odoo data import and implementation,openerp-administration;openerp-development
https://www.odesk.com/o/jobs/job/_~013f6b10023815cdef/,CRM- Need free crm and customization,
https://www.odesk.com/o/jobs/job/_~015d8b5497ee0f168a/,HH - Ruby Developer with strong TDD/BDD background (Full time/long term) - Urgent!,ruby-on-rails
https://www.odesk.com/o/jobs/job/_~019c9399bb6695bfaa/,SugarCRM customization and integration,sugar-crm
https://www.odesk.com/o/jobs/job/_~01b75ec31b40da4663/,Research!,lead-generation;market-research
https://www.odesk.com/o/jobs/job/_~0174a7e37851e1e617/,CRM System. Template Already Done! Needs Simple iOS App as well!,crm;database-design;html;ios-development;php;sql;website-development
https://www.odesk.com/o/jobs/job/_~012e7eccb4565878f3/,Full Time PeopleSoft Developers (Banglore and Chennai),peoplesoft-development
https://www.odesk.com/o/jobs/job/_~011529ce121ca98ed6/,Looking for Local SEO Packages primarily Google Plus/Maps,google-plus;seo;seo-backlinking;seo-keyword-research;social-media-marketing;web-design;website-analytics;website-development;wordpress
https://www.odesk.com/o/jobs/job/_~01645645ba09c352cc/,Joomla Virtuemart  Intergration with CiviCRM contact data,
https://www.odesk.com/o/jobs/job/_~010a90e6a888edd339/,Technical Dynamics AX,axapta;microsoft-dynamics;microsoft-dynamics-erp
https://www.odesk.com/o/jobs/job/_~0107bddd6c6896aab4/,Virtual Assistant,crm;telephone-skills;virtual-assistant;wordpress
https://www.odesk.com/o/jobs/job/_~01c37a671c69c82e63/,Administrative & Sales/Marketing Support,administrative-support;customer-service;email-handling;internet-research;lead-generation;market-research;microsoft-excel
https://www.odesk.com/o/jobs/job/_~0160f864530b9463d0/,★★★ The BEST Programmer - API/JS/HTML/PHP - Eastern Europe Preferred ★★★,html;php
https://www.odesk.com/o/jobs/job/_~014de4017266739ba5/,Freepbx/Elastix extension monitor Activex/Com object for Access VBA,activex;asterisk;elastix;freepbx;microsoft-visual-basic;vba
https://www.odesk.com/o/jobs/job/_~019cd90f9f3456ddee/,Researcher and data entry specialist,crm;internet-research
https://www.odesk.com/o/jobs/job/_~01398e1eef54ca9718/,Virtual Assistant / Sales Support Specialist / IT and BPO Services,calendar-management;clerical-skills;crm;data-entry;email-handling;microsoft-powerpoint;report-writing;telephone-skills
https://www.odesk.com/o/jobs/job/_~014ae969aa70ec6d62/,Migrate CRM,wordpress
https://www.odesk.com/o/jobs/job/_~012bf721fea5afbf95/,EXTREMELY URGENT PHP ;Salesforce Asterisk CTI Adapter developer WANTED,asterisk;mysql;php;salesforce-apex;salesforce-app-development;visualforce
https://www.odesk.com/o/jobs/job/_~0125255666288fc4ce/,Data Entry for Salesforce CRM Tool,data-entry;salesforce-apex
https://www.odesk.com/o/jobs/job/_~0162c083c65ea98e10/,Hadoop flume-ng,hadoop
https://www.odesk.com/o/jobs/job/_~01e8ea2dcd0e7f5489/,Presentation Writer,business-analysis;microsoft-dynamics-crm;microsoft-powerpoint;microsoft-word;presentations;users-guide-writing
https://www.odesk.com/o/jobs/job/_~01aa89541a6658cecd/,Virtual Assistant for a Web-Business,content-writing;forex-trading;internet-marketing;internet-research;live-chat-operator;social-media-marketing;translation-english-arabic;translation-english-chinese;translation-english-japanese;translation-english-russian;web-content-management
https://www.odesk.com/o/jobs/job/_~013f91ff836ded0852/,Project Coordinator,administrative-support;project-management;virtual-assistant
https://www.odesk.com/o/jobs/job/_~0198e775c8826961f4/,Need a google apps expert - transferring all data from one account to another.,google-apps
https://www.odesk.com/o/jobs/job/_~019fe79f47f562bb42/,Web site design; E-Commerce set up,crm;web-design;wordpress
https://www.odesk.com/o/jobs/job/_~01c114cc3d5ab68976/,£20 each customer acquired - Max £1.50/hour,email-marketing;sales;sip;telemarketing
https://www.odesk.com/o/jobs/job/_~01a6674190d40b85b2/,Make updates to my current iOS app,cocoa;ios-development
https://www.odesk.com/o/jobs/job/_~019c1fe9abcb4bb437/,Hiring Center and Freelancers of Technical Support Outbound Sales Campaign,bpo-call-center;cold-calling;computer-hw-installation;computer-maintenance;computer-repair;customer-service;customer-support;email-technical-support;outbound-sales;phone-support;sales;sales-promotion;technical-support;telemarketing
https://www.odesk.com/o/jobs/job/_~012725d69cd01896b7/,Migration from Zoho CRM to Microsoft Dynamics Online CRM,
https://www.odesk.com/o/jobs/job/_~0103c41675344b29c2/,B2B Online Marketing Sales Position,
https://www.odesk.com/o/jobs/job/_~01ef908b57fb5391ae/,Research Project in Need of Help,administrative-support;internet-research;market-research;social-bookmarking;spreadsheets
https://www.odesk.com/o/jobs/job/_~01cb9b6ed1ad7b244f/,SugarCRM Theme GUI Redesign.,css;css3;javascript;jquery;php;sugar-crm
https://www.odesk.com/o/jobs/job/_~0164ccd896154ee0cc/,Affiliate Manager,
https://www.odesk.com/o/jobs/job/_~01c66847a4ec1d6be0/,Skilled Web Research and Data entry professional needed,data-entry;google-docs;internet-research;microsoft-excel;web-scraping
https://www.odesk.com/o/jobs/job/_~01b08dd8645e1f7bdd/,Online Video Management Platform for VOD Start-Up Company,adobe-flash;crm;html5;microsoft-silverlight;payment-processing;php;project-management;video-streaming
https://www.odesk.com/o/jobs/job/_~01b4223fb57336ae6e/,HIGHLY EXPERIENCED DIGITAL MARKETING PROJECT MANAGER & CLIENT SUPPORT,
https://www.odesk.com/o/jobs/job/_~015119c1f1ff3491bb/,Gravity Form to Zoho and WP.,
https://www.odesk.com/o/jobs/job/_~01aba1ae53a79b77f9/,Mobile Card Scanner for Exchange (Outlook) & Dynamics CRM,android-app-development;ios-development
https://www.odesk.com/o/jobs/job/_~01f0d345a910571ccb/,Beautiful Website for Luxury Yoga Retreats Company,2d-animation;adobe-photoshop
https://www.odesk.com/o/jobs/job/_~0153f9c1b95db3a21a/,Importing Leads Into Zoho CRM,zoho-crm
https://www.odesk.com/o/jobs/job/_~0124e1fdc6f95d94f8/,Can you do Web Research? Earn $112.50 Every Week by Finding 500 Leads!,internet-research;lead-generation
https://www.odesk.com/o/jobs/job/_~01890bc040cac3677d/,Interspire CRM integration,php
https://www.odesk.com/o/jobs/job/_~012b05959b17b3944d/,Need to Buy Solutions,
https://www.odesk.com/o/jobs/job/_~019ceddad124fc6557/,Extremely Basic CRM (Website),mysql;php
https://www.odesk.com/o/jobs/job/_~01b42acc1c3cff725d/,Create CRM,data-entry
https://www.odesk.com/o/jobs/job/_~018b7e3b26c3d2c54c/,Business Lead Generation,lead-generation;microsoft-excel;web-scraping
https://www.odesk.com/o/jobs/job/_~01e6b2bb1dddbc2501/,Future added to ZOHO,business-proposal-writing;crm;instructional-design;zoho-crm
https://www.odesk.com/o/jobs/job/_~0104fa78e3753956ff/,CSR for Online Retailer,customer-service;customer-support;online-help;telephone-skills
https://www.odesk.com/o/jobs/job/_~01e4ddd55469703b85/,Infusionsoft API integration with payment (rush job) -- BONUS PAID!,infusionsoft-development;php
https://www.odesk.com/o/jobs/job/_~0123f512f801efd635/,Real Estate Personal Assistant,data-entry;google-docs;microsoft-excel;microsoft-word;skype;telephone-skills;virtual-assistant;wordpress
https://www.odesk.com/o/jobs/job/_~01dd054fe96e56c56b/,Joomla User to Capsule CRM Integration,api-development;joomla
https://www.odesk.com/o/jobs/job/_~01d413d910c9bab47b/,Sage CRM Jscrip,javascript;jquery
https://www.odesk.com/o/jobs/job/_~01bc184394e3c2c66e/,Appointment Setter,cold-calling;crm;outbound-sales;telemarketing
https://www.odesk.com/o/jobs/job/_~0127c3a25b97f34a7f/,Complex Wordpress Web Development TEAM NEEDED ASAP,database-design;lead-generation;system-automation;web-design;website-development;wordpress
https://www.odesk.com/o/jobs/job/_~018e50e154ac09e217/,Itunes and amazon.com Expert Needed to Help Sell Recordings on line.,amazon-web-services;crm;music-arrangement;sales-promotion;selling;technical-support
https://www.odesk.com/o/jobs/job/_~013e441e4214c9dc3b/,Set Up CRM For Company,crm;mailchimp;paypal-integration;wordpress
https://www.odesk.com/o/jobs/job/_~01fa44b657adbdb272/,Affiliate Manager,
https://www.odesk.com/o/jobs/job/_~01692f5809d7ee0f8d/,Admin support needed for a variety of tasks; such as email handling and data entry,
https://www.odesk.com/o/jobs/job/_~01097c61b53692219e/,WANTED: Coding up a custom CRM/pixel/conversion tracking system (or adapting an existing one),php
https://www.odesk.com/o/jobs/job/_~01b87f1ad847d5829b/,VA Needed - Part Time/ Full Time,microsoft-excel;microsoft-word
https://www.odesk.com/o/jobs/job/_~019d41bc7d33650e58/,English to German website translation,crm;translation-english-german
https://www.odesk.com/o/jobs/job/_~01ec3147650ec37354/,CRM app development (I am coding along with you),android-app-development;ios-development;javascript
https://www.odesk.com/o/jobs/job/_~01911daef008f17e76/,Need a Full Time Assistant Long Term.,microsoft-excel;social-media-marketing;virtual-assistant;zoho-crm
https://www.odesk.com/o/jobs/job/_~0197814634f7658d38/,Admin / HR Assistant,
https://www.odesk.com/o/jobs/job/_~01a8a34c496f379f68/,Members website design & development and customized CRM system,php;website-development
https://www.odesk.com/o/jobs/job/_~01e95a18819e885fd2/,Real Estate Prospector Needed - Hourly Rate + Bonus For Every Deal Closed,sales;telemarketing;telephone-skills
https://www.odesk.com/o/jobs/job/_~01fe3e11f6f61ef209/,★★★ EXCEPTIONAL Programmer - API/JS/HTML/PHP - Eastern Europe Preferred ★★★,html;php
https://www.odesk.com/o/jobs/job/_~015f05c495e6d86949/,Real Estate Investor VA Needed,
https://www.odesk.com/o/jobs/job/_~01c02ce5d3ee53fac6/,Administrative Assistant,salesforce-apex
https://www.odesk.com/o/jobs/job/_~01acb3f65df3015701/,SOLID ENGLISH & EXPERIENCED ACCOUNT MANAGER/ CLIENT SUPPORT,customer-service;customer-support;internet-marketing;marketing-strategy;phone-support;technical-analysis
https://www.odesk.com/o/jobs/job/_~01280416d99744cf9c/,Recruiter,active-listening;cold-calling;crm;linkedin-recruiting;recruiting;telemarketing;telephone-skills
https://www.odesk.com/o/jobs/job/_~01522531d7cd3dd162/,Software Tester,
https://www.odesk.com/o/jobs/job/_~018412483fb02af9a4/,Mail Merge and emailing system in DevExpress - Phase 1,c;devexpress
https://www.odesk.com/o/jobs/job/_~013bc1de2996f87651/,Cold Calling / Appointment Setting,cold-calling;lead-generation;telemarketing
https://www.odesk.com/o/jobs/job/_~019f62f5d9ba605d26/,Experienced Social Media and Community Manager,crm;facebook-marketing;lead-generation;smo;social-media-marketing
https://www.odesk.com/o/jobs/job/_~01c4545634bb820d0b/,Siebel CRM Training,
https://www.odesk.com/o/jobs/job/_~01b333ff0d1f020325/,MS Outlook Development Expert,microsoft-outlook-development
https://www.odesk.com/o/jobs/job/_~012a3a0fc720a99dcf/,Install and Configure Dynamics Great Plains,microsoft-dynamics;microsoft-dynamics-erp
https://www.odesk.com/o/jobs/job/_~013da992e424caec1f/,Dynamics AX Production Data Creation,axapta;microsoft-dynamics
https://www.odesk.com/o/jobs/job/_~017ea323248ea3df90/,Busy Content Marketer; Writer; Editor Needs Organized Virtual Assistant,calendar-management;crm;database-management;email-handling;microsoft-excel;microsoft-word;project-management;wordpress
https://www.odesk.com/o/jobs/job/_~01f77a84abb62b70ef/,Email marketing campaign manager,character-design;data-backup;email-marketing
https://www.odesk.com/o/jobs/job/_~010db5699ad60bad36/,Formatting directories into database,
https://www.odesk.com/o/jobs/job/_~015834d9d706404296/,Salesforce Marketing Director,email-marketing;html;salesforce-apex
https://www.odesk.com/o/jobs/job/_~01cced3574b255c94c/,Zoho Custom Design,css;css3;html;html5;jquery;jquery-mobile;mobile-app-development;psd-to-html;zoho-creator;zoho-crm
https://www.odesk.com/o/jobs/job/_~0124d6e082c452e63b/,Deskera CRM & HRMS Installation,
https://www.odesk.com/o/jobs/job/_~0136f1037a4aebb563/,Data entry email address to CRM,
https://www.odesk.com/o/jobs/job/_~01ef97528676e3a49a/,Virtual Assistant Needed for Various Tasks,crm;google-docs;microsoft-excel;microsoft-word
https://www.odesk.com/o/jobs/job/_~013e0dd461d5641dbe/,Access Frontend; MySQL Backend; Database Development.  Ongoing project.,database-design;database-programming;microsoft-visual-basic
https://www.odesk.com/o/jobs/job/_~0137bec22e504ab7ce/,HTML Brochure Layout for CRM,html
https://www.odesk.com/o/jobs/job/_~014ead383b7b03db4e/,Yii Framework Senior Developer,svn;twitter-bootstrap;yii-framework
https://www.odesk.com/o/jobs/job/_~011bab1dbf0dc552e9/,Technical Support - CRM (Pre and Post Sales),crm;customer-service;customer-support;database-testing;email-technical-support;php;technical-documentation;technical-support;website-development
https://www.odesk.com/o/jobs/job/_~01bd8d15c08250c9cb/,Real Estate Virtual Assistant with excellent English communication skills,data-entry;google-docs;microsoft-word;telephone-skills;virtual-assistant
https://www.odesk.com/o/jobs/job/_~019c880a91bb6ee062/,Sourcer - Internet Research,crm;internet-research;interviewing;lead-generation;recruiting;telemarketing;telephone-skills
https://www.odesk.com/o/jobs/job/_~01ea571e3b287e8210/,Consultor Hyperion,database-management;hyperion;operating-systems-development
https://www.odesk.com/o/jobs/job/_~017814ca3b7455e818/,CRM Developer,
https://www.odesk.com/o/jobs/job/_~01a4b799fb5ed173fe/,Wordpress / Woocommerce site optimization,html;php;wordpress
https://www.odesk.com/o/jobs/job/_~017929141a3646d1f0/,Appointment Schedulers for Telecommunications Company- US (B2B),
https://www.odesk.com/o/jobs/job/_~01004bc2cab936faeb/,Zoho specialist,zoho-creator;zoho-crm
https://www.odesk.com/o/jobs/job/_~01c85639b2e7b394e1/,Calculate active days from a spreadsheet of start and end dates using Excel,
https://www.odesk.com/o/jobs/job/_~015ebae9157de1bd61/,Appointment Setting VA With Great Spoken English Needed for Ongoing Work,calendar-management;telemarketing;telephone-skills
https://www.odesk.com/o/jobs/job/_~01412c6d5033ca43bd/,Virtual Assistant Needed,data-entry;email-handling;microsoft-excel;zoho-crm
